user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,movie_interaction_count,target_score,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,user_interaction_count,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity,days_since_last_interaction
76,248,1,False,False,False,1,2,4,0.9,1033,102,11,5,4,35,54,1.332,"['Fantasy', 'War']",129,2001,"[50, 33, 13, 118, 24]","[26, 56, 146, 94, 93]",50,804,['Drama'],5.2,2025,178,UK,False,False,69,48,47,3619,235.00000140854166
76,355,3,False,False,False,1,2,6,1.3,1033,102,11,5,4,35,54,1.332,"['Fantasy', 'War']",129,2001,"[50, 33, 13, 118, 24]","[26, 56, 146, 94, 93]",50,961,"['TV Movie', 'Crime', 'Animation']",8.5,1984,167,UK,False,False,59,76,34,511,171.0000014083102
76,102,0,False,False,False,1,0,1,0.5,1033,102,11,5,4,35,54,1.332,"['Fantasy', 'War']",129,2001,"[50, 33, 13, 118, 24]","[26, 56, 146, 94, 93]",50,739,"['Comedy', 'Crime']",4.3,1982,113,India,True,False,69,35,50,2452,264.00000140814814
76,381,2,True,False,False,1,0,4,1.9,1033,102,11,5,4,35,54,1.332,"['Fantasy', 'War']",129,2001,"[50, 33, 13, 118, 24]","[26, 56, 146, 94, 93]",50,76,['Romance'],5.6,1996,91,France,False,False,43,120,91,3894,45.00000140800926
76,389,1,False,False,False,1,2,4,0.9,1033,102,11,5,4,35,54,1.332,"['Fantasy', 'War']",129,2001,"[50, 33, 13, 118, 24]","[26, 56, 146, 94, 93]",50,374,"['Romance', 'Animation', 'Crime']",4.1,2025,117,USA,True,False,102,65,72,4825,309.0000014078241
76,248,3,False,False,False,0,1,4,0.7,1033,102,11,5,4,35,54,1.332,"['Fantasy', 'War']",129,2001,"[50, 33, 13, 118, 24]","[26, 56, 146, 94, 93]",50,787,['Drama'],5.2,2025,178,UK,False,False,69,48,47,4998,307.0000014076736
76,410,2,False,False,False,0,0,2,0.4,1033,102,11,5,4,35,54,1.332,"['Fantasy', 'War']",129,2001,"[50, 33, 13, 118, 24]","[26, 56, 146, 94, 93]",50,197,"['TV Movie', 'Western', 'Drama']",7.4,2021,127,USA,False,False,76,42,18,2677,149.00000140747684
76,154,3,False,False,False,1,0,4,1.1,1033,102,11,5,4,35,54,1.332,"['Fantasy', 'War']",129,2001,"[50, 33, 13, 118, 24]","[26, 56, 146, 94, 93]",50,375,"['Animation', 'Romance']",7.5,1991,144,Japan,False,False,85,76,40,3927,4.0000014073379635
77,261,5,True,False,False,0,0,6,2.0,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,84,"['Mystery', 'TV Movie', 'Crime']",7.3,1997,155,Canada,False,False,102,24,52,151,226.0000014039236
77,128,4,False,False,False,1,1,6,1.4,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,627,['Crime'],5.5,1991,152,France,False,False,23,127,60,1904,363.0000014037384
77,247,0,False,False,False,1,0,1,0.5,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,187,['Documentary'],7.7,2007,125,USA,False,False,58,110,50,1218,207.000001403588
77,359,2,True,False,False,0,1,4,1.5,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,365,"['Romance', 'Documentary']",4.7,2024,167,USA,False,False,14,107,76,1220,229.00000140336803
77,224,2,False,False,False,1,1,4,1.0,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,530,"['Adventure', 'Animation', 'Mystery']",6.2,2015,135,USA,False,False,11,128,56,1307,176.00000140322916
77,453,1,False,False,False,0,1,2,0.3,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,297,"['History', 'Action']",8.4,1998,151,Germany,False,False,25,106,72,3170,121.0000014030787
77,100,0,False,False,False,0,2,2,0.2,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,17,['Science Fiction'],6.1,2023,108,Canada,False,False,14,60,61,2734,318.00000140289353
77,476,1,False,False,False,1,2,4,0.9,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,312,['War'],9.8,2008,120,Iran,False,False,109,96,53,652,179.00000140266204
77,314,3,True,False,True,2,2,9,4.0,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,436,"['Documentary', 'Animation']",7.2,1985,118,India,False,False,84,43,78,4104,61.00000140248843
77,210,2,False,False,False,1,2,5,1.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,70,"['Mystery', 'Documentary']",8.4,2010,105,Germany,False,False,104,119,8,3768,226.0000014023032
77,256,2,False,False,False,1,2,5,1.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,328,"['Comedy', 'Western', 'Fantasy']",8.5,2003,144,USA,False,False,28,109,14,1675,299.0000014021412
77,78,1,True,True,False,2,1,6,3.8,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,565,"['Mystery', 'War', 'Adventure']",6.6,2000,107,Iran,True,False,111,132,1,3633,84.00000140199074
77,372,6,True,False,False,1,1,9,2.8,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,285,"['Documentary', 'Western', 'Crime']",4.6,2022,151,Iran,False,False,78,64,36,2596,283.0000014018518
77,207,2,False,False,False,1,2,5,1.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,93,"['Adventure', 'Mystery', 'Science Fiction']",5.4,1993,171,USA,True,False,30,148,41,4845,283.00000140171295
77,57,0,False,True,True,1,1,4,3.3,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,472,['History'],7.3,2004,125,Germany,True,False,81,63,14,290,259.00000140153935
77,305,3,False,False,False,0,2,5,0.8,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,688,['TV Movie'],4.2,1983,104,Germany,True,False,43,52,17,4112,155.00000140133102
77,109,3,False,False,False,1,1,5,1.2,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,8,['Animation'],6.8,2003,140,UK,False,False,79,12,94,4063,168.00000140119212
77,100,3,False,False,False,0,0,3,0.6,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,729,['Science Fiction'],6.1,2023,108,Canada,False,False,14,60,61,2593,102.00000140105324
77,120,2,False,False,False,1,0,3,0.9,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,708,"['Western', 'Animation']",9.1,1989,95,USA,False,False,85,109,63,4520,1.0000014008796296
77,102,4,True,False,True,2,1,9,4.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,374,"['Comedy', 'Crime']",4.3,1982,113,India,True,False,69,35,50,1613,200.000001400706
77,471,1,False,False,False,0,0,1,0.2,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,347,"['Western', 'Fantasy', 'Adventure']",6.1,2018,166,UK,True,False,84,126,11,3919,72.00000140052083
77,112,3,False,False,False,0,1,4,0.7,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,448,"['Thriller', 'History', 'Science Fiction']",6.9,2007,87,UK,False,False,99,142,93,4282,111.00000140030092
77,161,0,False,False,False,0,1,1,0.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,635,"['Horror', 'Music', 'Animation']",7.2,1998,113,France,False,False,82,45,47,3048,17.000001400069443
77,466,0,False,False,False,1,2,3,0.7,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,788,"['Drama', 'Documentary']",7.2,2000,168,India,False,False,118,142,21,3724,357.000001399919
77,289,3,False,False,False,1,1,5,1.2,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,25,"['Animation', 'Comedy', 'Thriller']",4.8,2005,84,USA,False,False,31,75,34,2870,42.000001399780096
77,121,3,False,False,False,1,2,6,1.3,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,817,"['Science Fiction', 'Romance', 'Fantasy']",5.3,2012,89,Iran,False,False,87,125,68,1565,23.000001399583333
77,59,0,False,False,False,0,1,1,0.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,419,['Romance'],9.6,2020,133,France,False,False,84,70,79,4974,212.0000013994213
77,224,2,False,False,False,1,2,5,1.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,460,"['Adventure', 'Animation', 'Mystery']",6.2,2015,135,USA,False,False,11,128,56,1498,33.000001399282404
77,231,2,False,False,False,1,1,4,1.0,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,799,"['Science Fiction', 'Music']",8.4,1986,91,UK,False,False,72,132,53,1062,273.0000013991435
77,60,1,True,False,False,1,1,4,1.8,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,110,"['TV Movie', 'Science Fiction', 'Romance']",8.8,2017,109,Iran,False,False,12,72,58,2611,198.0000013989699
77,491,3,True,False,False,1,0,5,2.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,561,"['Action', 'Horror']",5.2,2014,102,Germany,False,False,71,124,80,1995,283.0000013987732
77,174,3,False,False,False,1,2,6,1.3,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,461,['History'],6.9,2021,161,India,False,True,14,111,18,240,93.00000139863425
77,81,0,True,False,False,1,1,3,1.6,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,496,['History'],7.2,2015,127,UK,False,False,15,119,16,4275,170.0000013984375
77,197,7,True,False,False,2,2,12,3.6,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,230,['Family'],9.6,2010,94,India,False,False,54,141,61,3694,291.0000013983102
77,427,5,True,True,False,2,2,11,4.7,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,571,"['Fantasy', 'Family']",7.5,1992,133,Canada,False,False,53,130,14,1284,57.000001398159725
77,435,1,True,True,False,2,0,5,3.7,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,296,"['Documentary', 'Thriller']",5.6,1994,171,France,True,False,62,139,5,4708,87.00000139798611
77,471,0,False,True,False,0,1,2,1.6,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,318,"['Western', 'Fantasy', 'Adventure']",6.1,2018,166,UK,True,False,84,126,11,701,114.00000139783566
77,118,3,False,False,False,0,2,5,0.8,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,485,['Fantasy'],8.1,1999,118,Iran,True,False,73,103,9,857,245.0000013976736
77,115,3,True,True,False,2,2,9,4.3,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,248,"['Music', 'Crime', 'Adventure']",7.4,2015,146,Iran,False,False,112,109,93,30,218.00000139753473
77,446,3,True,True,False,0,0,5,3.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,706,"['Western', 'Thriller']",9.6,2006,96,France,False,False,31,65,96,1584,289.00000139739586
77,397,3,False,False,False,0,2,5,0.8,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,37,"['Western', 'TV Movie', 'Horror']",6.1,2022,158,Germany,True,False,116,50,41,4345,190.00000139725694
77,189,3,False,False,False,0,2,5,0.8,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,544,"['Documentary', 'Romance', 'TV Movie']",6.8,1992,171,Japan,False,False,117,23,84,1777,17.00000139708333
77,203,1,False,False,False,1,0,2,0.7,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,418,"['Science Fiction', 'Mystery']",6.2,2023,159,South Korea,True,False,16,46,69,4591,133.00000139693287
77,269,4,True,False,False,1,2,8,2.5,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,700,['Crime'],4.4,2016,76,France,False,False,81,39,53,4121,104.00000139680556
77,334,1,False,False,False,1,1,3,0.8,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,436,['Documentary'],7.5,1980,103,Japan,False,False,92,71,55,4236,63.000001396655094
77,127,0,False,False,False,0,1,1,0.1,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,434,['Animation'],7.0,1987,142,South Korea,False,False,45,38,31,3639,82.00000139652778
77,433,3,False,False,False,1,2,6,1.3,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,204,['Drama'],8.8,2019,120,France,False,False,11,127,79,4398,202.00000139633104
77,415,2,False,False,False,0,2,4,0.6,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,436,"['Adventure', 'War', 'Thriller']",8.4,1985,136,France,False,False,1,111,67,2762,341.0000013961458
77,330,2,False,False,False,0,2,4,0.6,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,424,['Drama'],9.1,1992,82,Germany,True,False,47,51,36,386,204.00000139600695
77,205,2,False,False,False,0,2,4,0.6,830,110,15,7,3,38,63,1.528,"['Crime', 'Family']",126,2004,"[100, 90, 106]","[55, 33]",50,487,"['Mystery', 'Family', 'War']",6.7,1989,110,Germany,False,False,15,9,85,3948,190.00000139586805
78,382,3,False,False,False,0,1,4,0.7,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,890,['Adventure'],4.9,2000,151,USA,False,False,108,78,63,2760,259.0000013909491
78,21,1,False,False,False,0,0,1,0.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1626,['Fantasy'],6.7,1984,131,South Korea,True,False,70,4,12,4177,63.00000139041667
78,322,5,False,False,False,0,0,5,1.0,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1190,"['Crime', 'Comedy', 'Science Fiction']",5.0,1990,102,Germany,True,False,88,112,26,2409,197.0000013901389
78,176,3,False,False,False,0,0,3,0.6,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1101,"['War', 'Fantasy']",8.8,2019,162,UK,True,False,48,87,72,3666,327.0000013899653
78,270,1,True,False,True,1,0,4,2.9,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1447,"['Science Fiction', 'Drama', 'Animation']",9.2,1988,171,UK,False,False,55,81,18,3760,150.0000013898148
78,190,0,False,False,False,1,2,3,0.7,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1196,"['Family', 'War', 'Adventure']",9.3,1991,128,France,False,True,108,102,64,1247,294.00000138966436
78,126,0,False,True,False,1,2,4,2.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,593,"['Comedy', 'Family']",6.5,2005,142,UK,False,False,44,57,43,2209,310.0000013895255
78,421,0,True,False,False,1,0,2,1.5,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1251,['Comedy'],8.3,2008,175,France,True,False,101,87,71,1598,37.000001389317134
78,119,2,True,True,False,1,0,5,3.4,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,413,['Action'],4.5,2013,102,Canada,False,False,48,80,93,3426,250.00000138912034
78,22,0,False,False,False,0,2,2,0.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,710,['Documentary'],6.4,2010,102,Canada,False,False,1,100,34,4064,80.00000138893519
78,284,1,True,False,False,2,2,6,2.4,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1775,['Thriller'],9.7,2005,83,India,False,False,40,84,12,3313,209.00000138872687
78,350,1,False,False,False,1,2,4,0.9,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1034,"['Documentary', 'Comedy', 'Music']",8.1,1982,123,Japan,False,False,77,13,85,2145,363.0000013885764
78,124,3,True,True,False,2,2,9,4.3,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1670,"['Music', 'Animation', 'Mystery']",9.0,1982,130,USA,False,False,41,148,55,4954,2.00000138837963
78,485,0,False,False,False,0,2,2,0.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1864,['Family'],6.5,2005,93,France,False,False,96,13,71,2716,117.00000138811342
78,112,4,True,True,True,1,1,9,5.1,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,829,"['Thriller', 'History', 'Science Fiction']",6.9,2007,87,UK,False,False,99,142,93,3472,224.00000138789352
78,395,5,False,False,False,0,0,5,1.0,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1324,"['Music', 'Drama', 'Romance']",9.3,2012,93,France,False,False,33,50,15,4117,107.00000138765046
78,179,1,False,False,False,0,1,2,0.3,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1564,"['Thriller', 'Western']",7.1,2025,147,Japan,False,True,43,29,54,1539,16.00000138738426
78,140,3,False,False,False,0,2,5,0.8,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,392,"['History', 'Mystery']",6.9,2006,95,Germany,False,False,33,14,83,629,203.00000138712966
78,18,2,False,False,False,0,1,3,0.5,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,253,['Thriller'],5.4,2022,137,Germany,False,False,113,147,74,1700,54.000001386979164
78,360,7,False,False,False,1,1,9,2.0,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,991,"['Western', 'Science Fiction']",5.1,2004,174,Iran,False,False,113,34,62,3697,305.00000138682867
78,324,1,False,False,True,1,0,3,1.9,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,31,"['Action', 'Thriller']",8.5,1987,128,France,True,False,98,26,14,2807,124.00000138668982
78,379,3,True,False,False,0,0,4,1.6,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,620,['Action'],8.3,1992,154,India,False,False,91,95,97,347,106.00000138653935
78,255,0,False,False,False,1,1,2,0.6,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1136,"['Action', 'Family', 'History']",4.2,1994,143,Japan,False,False,96,127,71,4384,113.00000138638889
78,492,0,False,True,False,1,1,3,2.1,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,388,"['Crime', 'Action', 'Mystery']",7.4,2022,142,USA,False,False,26,70,7,1645,52.00000138620371
78,309,0,False,False,False,0,1,1,0.1,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1340,"['History', 'Crime', 'Documentary']",8.2,2024,148,Canada,False,False,73,9,24,2622,340.0000013860301
78,130,3,True,False,False,1,1,6,2.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1928,"['Adventure', 'Music', 'Thriller']",4.4,2009,132,USA,True,False,10,24,79,795,262.00000138587967
78,119,0,False,False,False,0,1,1,0.1,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,33,['Action'],4.5,2013,102,Canada,False,False,48,80,93,873,203.00000138574072
78,207,5,True,True,False,0,2,9,3.7,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,825,"['Adventure', 'Mystery', 'Science Fiction']",5.4,1993,171,USA,True,False,30,148,41,2300,276.0000013856019
78,182,3,False,False,False,1,1,5,1.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1675,['Romance'],6.9,2019,135,USA,False,False,72,84,85,102,80.00000138542823
78,187,0,False,False,False,1,0,1,0.5,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,512,['War'],5.6,2015,164,Japan,True,False,76,62,32,3478,69.0000013852662
78,239,1,False,False,False,1,0,2,0.7,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1102,"['History', 'Family', 'Fantasy']",7.8,2025,129,Canada,True,False,62,150,52,487,61.00000138512732
78,478,3,True,True,False,0,1,6,3.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1785,['Adventure'],9.7,2018,77,South Korea,True,False,1,77,29,4900,113.0000013849074
78,428,2,False,False,False,1,1,4,1.0,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1026,"['Animation', 'Thriller', 'History']",6.0,1987,177,South Korea,False,False,105,148,33,4339,354.0000013847107
78,393,0,False,False,False,1,2,3,0.7,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1511,['Mystery'],8.6,2014,112,France,False,False,102,96,2,3003,99.00000138452546
78,338,1,False,False,False,1,2,4,0.9,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,148,"['History', 'Fantasy']",9.3,2005,124,USA,False,False,105,49,44,913,181.000001384375
78,189,2,True,False,False,0,0,3,1.4,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,566,"['Documentary', 'Romance', 'TV Movie']",6.8,1992,171,Japan,False,False,117,23,84,1984,288.0000013842361
78,478,3,False,False,False,1,0,4,1.1,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,992,['Adventure'],9.7,2018,77,South Korea,True,False,1,77,29,4467,48.000001384097224
78,11,1,False,False,False,1,1,3,0.8,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,737,['Mystery'],6.2,2009,142,Japan,False,False,2,30,88,3980,125.00000138395832
78,377,1,False,False,False,1,0,2,0.7,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,533,"['Fantasy', 'Crime', 'Adventure']",8.0,1998,101,South Korea,True,False,14,144,29,719,162.00000138381944
78,361,3,False,False,False,1,1,5,1.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1188,"['Comedy', 'Romance']",6.6,1984,108,Iran,True,False,68,148,93,701,11.000001383611112
78,2,1,False,False,False,1,0,2,0.7,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1380,['Animation'],5.3,2012,152,USA,False,False,90,140,54,3103,218.0000013834606
78,167,3,True,True,True,1,2,9,5.0,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,26,['Western'],9.5,1989,96,Iran,False,False,106,8,11,4106,215.0000013833102
78,79,7,True,False,False,2,1,11,3.5,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1733,"['War', 'Science Fiction', 'Romance']",4.3,2013,121,India,False,False,27,69,71,1512,120.0000013831713
78,177,0,False,False,False,0,2,2,0.2,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,1466,"['Crime', 'Drama']",7.5,2005,139,USA,True,False,43,122,67,3123,180.0000013830324
78,186,1,False,False,False,0,2,3,0.4,1962,97,15,9,5,31,50,1.488,"['Western', 'Music', 'Science Fiction']",129,2004,"[95, 117, 97]","[75, 26, 1, 82]",50,123,['History'],4.2,2025,85,Iran,False,False,96,123,28,2383,203.0000013828588
