user_id,movie_id,target_score,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,total_watches,total_completes,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,user_interaction_count,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
718,9207,2.6,145,760,183,46,21,274,425,11,3,0.36,"[15, 9, 14, 6, 5]",144,1991,"[37, 4, 51]","[49, 11, 68, 37]",1723,71,"[13, 8, 9]",6.2,2015,132,Italy,False,True,98,35,64,8592
40,9431,6.5,996,769,487,52,18,128,440,381,276,0.57,"[19, 15, 8, 3, 9, 14]",118,2007,"[46, 11]",[87],2551,287,"[4, 15, 13]",3.2,1983,96,Japan,False,False,34,4,55,8260
351,8281,5.8,1022,756,239,79,18,246,373,179,14,0.44,"[5, 16, 19, 13, 17, 6]",99,2013,"[27, 58, 53]",[25],1904,565,[10],2.3,2011,139,Australia,True,False,97,43,76,3891
548,6910,3.4,1001,833,243,75,0,243,469,0,0,0.37,"[19, 14, 17, 12]",159,1989,[1],"[64, 44, 56]",1863,683,"[15, 18, 6]",7.1,1992,160,Japan,True,True,35,24,71,512
978,9080,4.9,335,512,339,3,91,107,381,356,40,0.52,"[7, 6, 10, 14, 4, 1]",94,2014,[92],"[35, 8]",1829,85,[9],3.4,2014,131,South Korea,False,False,62,81,61,5647
256,2544,3.3,192,1725,236,59,16,223,138,164,59,0.38,"[4, 7, 9, 6]",136,2013,[30],"[36, 4, 68, 51]",2620,132,"[6, 12, 9]",8.4,2019,94,South Korea,True,True,6,87,47,2717
826,3720,3.9,165,1567,233,70,93,133,438,378,21,0.4,"[14, 18, 17, 3, 7, 2]",125,2022,"[56, 73, 52]","[81, 48, 76]",2933,144,"[4, 14, 6]",5.7,2022,142,UK,True,False,67,27,37,4569
967,7819,2.5,652,666,182,107,82,173,223,49,5,0.49,"[10, 9, 7]",86,2003,[37],"[85, 28, 68]",1487,549,"[8, 18, 10]",5.3,1997,139,Canada,True,False,99,49,80,9273
609,9538,4.7,398,1164,174,56,95,215,762,395,354,0.46,"[3, 8, 13, 2]",153,2017,"[95, 78, 37, 90]","[49, 86]",3215,81,"[14, 16, 9]",8.2,2002,123,Spain,True,False,41,43,1,4870
511,1298,4.3,713,1888,144,39,43,78,745,276,0,0.29,"[18, 3, 12, 6]",169,2015,"[60, 9, 8, 77]","[46, 9, 85]",3213,652,[9],9.9,2000,88,Germany,False,True,79,79,35,2388
795,7670,5.3,274,1288,92,31,28,271,121,67,47,0.35,"[18, 10, 1]",162,1985,"[70, 2]","[52, 94, 10, 16]",1945,180,"[14, 19]",4.8,1998,149,Japan,True,True,50,52,23,1035
909,5299,2.7,678,494,114,142,95,74,101,271,61,0.63,"[12, 10, 14, 2, 19, 3]",135,1995,[38],"[87, 22, 97]",1352,230,"[11, 15, 18]",3.3,2000,139,Italy,True,True,27,47,15,2180
476,4954,3.5,95,782,454,14,2,66,205,477,110,0.55,"[8, 2, 5, 13]",171,1990,[25],[61],2110,25,[3],7.0,1997,143,Spain,False,True,36,63,50,5629
63,1019,5.8,404,1451,327,98,48,243,279,302,194,0.48,"[12, 6, 19, 13, 7]",83,2017,"[8, 2, 12, 28]","[43, 38, 67, 28]",2942,22,[13],2.7,2020,146,Japan,True,False,24,11,75,2061
311,4741,7.1,874,935,428,94,76,124,624,315,197,0.51,"[12, 18, 3, 19, 4]",87,1985,[87],[56],2793,773,"[1, 16, 10]",6.1,1999,176,USA,True,True,81,38,88,995
526,7222,7.6,441,1132,314,68,45,239,221,279,150,0.5,"[9, 1, 18]",169,2001,"[30, 47, 56, 12]","[84, 46, 92, 17]",2448,391,[7],1.4,2022,150,UK,True,True,18,64,67,7070
32,5679,7.1,88,1652,257,186,41,209,17,101,34,0.45,"[15, 13, 16, 8]",171,2005,[100],"[58, 12, 59, 73]",2497,83,[4],5.1,2001,71,France,True,False,31,2,28,8867
451,5244,6.1,412,988,438,102,17,25,529,254,205,0.51,"[13, 17, 10, 9]",60,1987,"[36, 90]","[65, 24, 99]",2558,212,"[13, 3, 16]",1.5,1992,105,Australia,False,False,57,1,19,879
640,7441,5.3,833,660,36,164,1,0,518,175,104,0.43,"[2, 17, 19, 14, 7, 16]",75,1992,"[57, 97, 47, 45]",[33],1658,393,"[17, 13, 19]",5.4,2010,150,Germany,False,False,70,95,25,5660
953,9140,5.2,44,727,196,159,14,252,470,104,97,0.47,"[5, 7, 3, 15]",78,1983,"[35, 2, 30]","[80, 27]",2019,15,"[13, 18]",2.4,2021,178,Japan,True,True,76,70,32,4246
887,7785,3.7,599,1822,288,80,71,197,447,57,43,0.36,"[19, 5, 8, 7, 6, 4]",120,2004,[73],[94],3005,29,[15],9.0,1992,163,USA,True,True,44,7,39,3469
592,6558,6.2,805,861,196,110,90,230,633,442,170,0.49,"[11, 1, 6, 19, 5, 13]",139,1986,"[58, 62, 21]","[50, 1]",2732,793,[14],2.7,2021,102,USA,True,True,80,28,38,1456
895,6667,5.4,399,976,491,41,82,99,467,139,34,0.46,"[10, 5, 19, 16, 11, 15]",152,1996,"[53, 55, 68, 30]","[58, 11, 74]",2329,21,[4],3.7,1991,98,Italy,False,True,79,91,71,3282
343,2778,6.1,1058,384,185,50,93,280,98,326,283,0.69,"[9, 19, 15, 4, 16]",93,1982,"[49, 87, 72]","[98, 25]",1699,551,"[17, 15, 13]",9.6,1994,103,Italy,True,False,81,19,72,4597
235,3662,4.3,302,1016,266,11,89,28,432,347,155,0.46,"[2, 19, 17, 16, 3]",161,2022,"[57, 20]","[84, 87, 7, 90]",2344,120,"[9, 8, 17]",1.1,1986,149,South Korea,True,False,40,16,13,657
513,2994,5.5,294,1782,362,16,40,179,416,336,149,0.41,"[8, 18, 2, 12]",85,1999,"[25, 45, 21]","[14, 18, 6, 94]",3280,255,[12],5.8,2013,74,Germany,True,True,96,64,68,6063
46,8148,6.5,778,1929,180,24,65,27,763,355,103,0.33,"[13, 8, 4, 18]",73,2005,"[89, 9, 80]","[76, 27, 32]",3446,341,"[19, 6]",9.2,1993,111,UK,False,False,74,60,68,6994
263,9297,2.4,228,813,73,196,43,241,774,227,59,0.42,"[16, 11, 6, 4]",124,1992,[78],"[56, 24]",2426,62,[17],9.4,1995,176,Germany,False,False,57,40,92,1285
16,1970,5.5,425,1544,182,19,25,31,369,68,56,0.31,"[17, 2, 18]",154,2008,[14],"[25, 35, 58, 19]",2294,304,"[7, 3]",4.2,2001,176,UK,True,True,42,22,75,6903
346,6193,4.9,812,838,371,89,62,115,106,295,75,0.57,"[5, 1, 13, 15, 11, 3]",103,1986,"[22, 53, 35, 11]","[87, 51, 24]",1951,475,"[15, 19, 4]",2.2,2024,158,USA,False,False,88,6,78,6197
199,6430,2.3,719,417,57,121,95,60,797,293,161,0.47,"[9, 16, 6, 10]",114,2023,"[10, 72]","[12, 68, 1]",2001,298,"[17, 16]",1.9,1993,101,USA,False,False,58,25,87,1182
615,1831,4.9,1011,532,432,1,91,1,168,156,84,0.6,"[16, 9, 2, 8]",155,2020,"[7, 59, 66, 45]","[19, 15]",1465,239,"[6, 8, 9]",9.8,1990,168,Japan,False,False,95,13,77,369
319,1868,6.8,899,832,280,147,30,204,438,75,74,0.48,"[9, 17, 18, 5, 2, 7]",137,1999,"[1, 85, 70, 72]",[79],2080,765,"[14, 7]",5.3,2020,133,South Korea,False,True,91,81,74,3741
289,7988,7.2,257,1730,333,70,5,211,683,114,49,0.35,"[2, 16, 4, 6, 14, 11]",116,2023,[28],"[84, 4, 30, 99]",3195,6,[12],3.3,1997,113,Germany,False,False,54,98,30,4011
743,5625,7.1,833,342,376,49,13,293,67,375,119,0.67,"[1, 18, 19]",152,1989,[48],[87],1634,586,"[14, 10]",4.1,1985,178,Italy,False,False,5,93,91,7290
905,4346,4.1,305,951,3,22,13,171,358,163,42,0.31,"[1, 8, 15, 16, 9, 12]",144,2021,"[91, 51]","[88, 25]",1723,285,"[10, 16]",8.2,2006,63,USA,True,True,35,42,21,6473
125,2164,7.2,73,479,132,192,32,239,174,220,215,0.66,"[14, 11, 8, 19, 13, 10]",138,2001,"[59, 62, 85]","[75, 5, 55]",1683,72,"[11, 7]",9.6,1997,179,Spain,True,False,74,63,11,507
21,9892,3.4,206,986,477,97,54,175,412,394,209,0.55,"[1, 8, 6]",161,2001,"[45, 36]","[31, 1, 38, 100]",2804,89,[7],9.8,1987,110,India,False,True,68,41,62,1709
144,4281,6.6,524,655,225,25,9,266,792,443,172,0.44,"[8, 14, 18, 13, 5]",114,1997,"[69, 78]",[19],2587,46,"[6, 2, 5]",4.5,1999,95,Germany,True,True,38,58,62,3553
463,9740,6.9,756,1716,31,135,68,289,449,90,14,0.33,"[16, 10, 19, 14, 12]",79,2018,[23],"[84, 60]",2792,290,[17],9.5,1995,63,UK,True,False,80,6,10,7016
69,8509,2.7,88,1552,118,195,66,31,240,370,213,0.49,"[14, 16, 1, 13, 5]",71,1991,"[10, 68]","[44, 19, 35, 30]",2785,5,"[10, 14, 3]",1.3,2023,138,France,False,True,78,1,84,4926
907,1547,4.0,768,696,274,82,64,293,639,476,150,0.5,"[10, 3, 12]",151,2017,"[54, 17, 70]","[76, 79]",2674,521,"[7, 15]",2.7,1994,62,Italy,True,False,83,21,38,4205
760,5963,6.1,568,1668,152,54,2,287,11,200,18,0.37,"[19, 18, 11, 14]",104,2016,"[99, 44, 68, 16]","[46, 1, 84, 15]",2392,377,"[1, 4]",7.2,2007,77,Germany,True,True,55,79,59,9497
201,7922,7.5,138,757,441,5,92,260,795,209,74,0.44,"[18, 6, 1, 12]",76,2022,"[99, 35, 83, 94]","[93, 47]",2633,37,[1],2.0,2018,114,Canada,False,False,12,38,64,6927
935,7683,4.4,281,1209,257,18,65,87,541,361,221,0.44,"[8, 1, 2, 14, 4]",77,2018,"[35, 19]","[72, 11, 26]",2759,257,"[12, 6]",1.8,2023,96,UK,True,True,3,2,24,362
219,3399,3.0,213,217,470,14,16,241,14,100,90,0.73,"[19, 8, 11, 7, 18, 17]",174,1984,"[67, 2]",[76],1162,107,[15],5.3,2017,78,Italy,True,False,55,44,4,9264
628,3146,2.6,716,775,58,129,27,89,215,486,22,0.48,"[9, 2, 1]",144,1992,"[23, 1]","[17, 25, 93, 63]",1801,104,"[1, 17]",4.6,2015,149,South Korea,True,False,49,51,38,7290
144,5449,5.4,294,1314,445,43,43,278,685,405,322,0.48,"[6, 15, 17, 11]",118,1998,[2],"[13, 95, 93, 72]",3535,138,"[4, 2]",7.4,2018,96,UK,True,True,37,20,81,2165
175,8026,6.7,303,920,143,119,93,139,380,67,54,0.44,"[9, 15, 12]",115,2013,"[17, 29]","[66, 4, 42, 11]",1915,294,"[3, 18, 9]",5.6,2013,110,Italy,True,True,54,86,28,1225
524,1173,5.3,701,423,158,76,81,23,312,460,9,0.54,"[2, 15, 3]",178,2014,[3],"[43, 67]",1542,450,"[13, 14, 9]",8.1,1998,161,India,False,False,76,75,95,5479
72,6017,3.6,934,1521,91,106,73,118,780,498,177,0.4,"[2, 4, 3, 12]",104,1995,[88],"[53, 9, 64]",3364,680,"[19, 10]",7.9,1992,94,Canada,False,False,74,34,67,1178
850,6136,5.4,926,1213,410,26,8,63,643,391,379,0.49,"[19, 16, 12, 8, 1, 5]",89,1980,"[73, 21]","[62, 23, 12]",3133,527,"[14, 8]",6.9,2001,140,Germany,True,True,15,62,1,3226
52,6450,4.6,733,686,291,74,100,113,11,212,79,0.61,"[19, 11, 12, 1, 8]",133,2023,"[30, 96, 14, 76]","[27, 51]",1566,719,"[3, 18]",2.2,2014,129,India,False,True,59,8,71,2341
678,1626,3.9,1088,370,134,184,20,209,74,218,210,0.72,"[12, 11, 16]",76,2014,[14],"[80, 22, 38, 66]",1419,997,"[17, 19]",5.1,2016,152,Germany,True,True,36,51,38,1405
420,6228,4.4,921,603,65,6,56,269,323,140,131,0.43,"[5, 6, 15]",84,2024,"[7, 71, 8]","[22, 79, 73, 50]",1593,201,[17],2.5,2010,142,India,True,False,68,18,65,8299
176,1338,4.1,663,1334,181,10,9,18,482,129,11,0.29,"[10, 1, 7, 17]",165,2021,[99],"[58, 3, 45, 18]",2174,226,[17],4.9,2008,81,Italy,False,False,35,19,71,5889
185,9833,7.6,558,1510,183,182,24,153,108,98,33,0.43,"[18, 19, 2]",152,2016,[57],[100],2291,534,"[9, 5, 17]",3.1,2010,174,India,False,True,56,35,61,25
486,9150,5.0,903,1697,112,23,9,8,104,127,103,0.33,"[8, 5, 19]",69,1981,"[38, 5]","[80, 1]",2183,381,"[8, 17, 2]",8.5,2006,67,UK,True,True,17,7,10,7576
555,4906,5.2,694,1563,323,47,62,98,108,348,229,0.49,"[3, 14, 1, 16, 12]",110,2006,"[75, 88, 83]","[74, 50, 10, 34]",2778,663,"[6, 5, 18]",2.7,2020,117,Germany,True,False,86,90,80,7473
965,1259,5.2,490,814,333,63,35,209,439,47,14,0.42,"[18, 1, 7, 16, 10]",123,2000,"[31, 78]",[60],1954,152,[18],9.6,2006,69,Spain,False,True,57,53,91,6728
114,3339,3.1,384,1222,421,192,41,266,126,84,79,0.54,"[6, 8, 3, 17]",65,2017,"[55, 47]","[61, 78, 6]",2431,353,"[16, 14, 15]",8.3,1989,88,France,False,False,30,2,33,1369
178,2466,4.0,280,480,174,119,37,286,639,494,447,0.59,"[14, 12, 6, 18, 10, 7]",84,1983,"[49, 23, 22]","[60, 56, 69, 37]",2676,202,[5],4.6,1989,105,Italy,True,False,86,53,10,1922
33,3024,1.6,460,740,275,106,84,217,392,326,16,0.5,"[10, 13, 8, 1, 4, 6]",101,1984,[26],"[68, 99, 75, 73]",2156,85,"[6, 2]",2.1,1991,134,Canada,False,True,5,48,61,3232
913,1512,5.0,385,1323,262,98,78,178,297,289,168,0.48,"[3, 10, 2, 7, 9, 18]",107,2023,[88],"[15, 4, 39]",2693,34,[10],4.4,2012,107,Germany,False,False,38,88,66,4766
6,9785,6.2,295,1905,227,19,50,216,326,166,36,0.34,"[10, 4, 8, 14, 6, 1]",87,2009,[74],"[22, 82, 91]",2945,102,"[10, 5, 6]",1.6,1997,130,USA,False,False,7,56,2,6009
226,8922,5.7,400,1945,283,94,2,234,63,293,238,0.45,"[18, 2, 19, 15]",128,2012,[36],"[81, 18]",3152,14,"[3, 14, 10]",1.1,2003,70,Spain,True,True,41,15,60,9625
817,3747,2.8,1030,890,161,60,82,29,656,162,123,0.4,"[9, 4, 16, 2, 17, 12]",70,2021,"[36, 83]",[72],2163,572,"[13, 6]",2.0,2004,116,Spain,False,False,75,16,99,1293
699,6840,5.0,449,1301,26,113,77,201,465,310,168,0.42,"[18, 3, 1, 5, 16]",85,2017,[22],[54],2661,414,"[6, 15]",6.5,1998,83,Italy,False,False,84,23,83,9472
453,4675,3.4,3,420,3,50,19,161,707,68,29,0.29,"[18, 7, 1, 5, 13]",92,1981,[87],"[18, 31, 77]",1457,2,"[19, 2, 18]",8.9,1993,159,India,True,True,100,63,44,5167
210,8163,5.7,707,210,33,31,8,255,109,189,98,0.56,"[13, 8, 6, 17]",151,2023,"[79, 88]","[82, 28]",933,129,"[17, 8, 3]",6.1,1985,167,Italy,False,True,37,51,23,4951
542,5739,5.1,517,191,269,41,19,250,190,193,56,0.61,"[9, 3, 19]",99,2017,"[69, 76]","[42, 79, 58, 33]",1209,484,"[18, 5]",5.3,1980,73,Canada,False,False,17,13,56,9834
480,1298,4.9,912,547,155,93,99,242,576,142,77,0.46,"[1, 4, 13, 15, 3]",163,1988,"[97, 74]","[32, 65]",1931,372,[14],2.1,2018,100,South Korea,True,False,8,92,67,9294
946,4963,3.9,205,524,202,107,25,142,269,189,91,0.54,"[17, 12, 10]",106,1989,"[70, 71]","[8, 58, 44]",1549,204,"[4, 6, 7]",6.9,1988,174,Japan,True,False,5,40,41,276
139,3908,3.2,189,797,345,159,60,137,247,33,10,0.53,"[11, 3, 19]",148,2012,"[13, 72]","[13, 89, 42, 37]",1788,24,[13],8.4,2006,115,India,False,True,63,22,76,2626
111,9629,3.5,378,1642,259,115,9,185,342,195,62,0.39,"[3, 11, 19]",152,2006,"[63, 29, 96, 86]",[54],2809,143,[4],1.9,1999,143,UK,True,True,88,89,95,8573
101,7927,4.5,210,998,94,91,59,4,435,474,95,0.44,"[2, 10, 11]",86,2005,"[78, 83]","[85, 20, 38]",2250,4,"[16, 13, 11]",3.5,1995,62,Australia,True,False,97,33,40,9982
265,5346,5.1,274,781,390,1,24,22,302,412,35,0.48,"[11, 1, 2, 8, 17]",123,2005,"[51, 59, 78]","[17, 60, 37, 82]",1967,215,[7],6.6,2003,88,India,True,False,71,86,71,8008
442,8893,4.6,623,1868,335,74,71,83,362,417,113,0.42,"[2, 10, 3]",134,1982,"[85, 74, 22, 99]","[83, 45, 35, 80]",3323,193,"[18, 16, 4]",9.6,1990,80,Japan,True,True,96,72,37,5791
706,8028,3.8,107,723,480,29,37,157,543,229,23,0.47,"[9, 4, 2, 14, 15, 16]",117,1997,"[23, 15, 4, 71]",[32],2221,52,"[9, 11]",5.6,2013,68,Italy,False,False,79,44,61,7453
514,8345,5.5,924,641,89,119,77,68,351,290,18,0.47,"[16, 2, 18, 10, 8, 9]",128,1991,[13],"[33, 29, 40]",1653,383,"[10, 13, 8]",1.9,2019,175,USA,True,False,13,59,34,8281
297,4328,4.7,1087,473,186,57,26,70,421,45,25,0.41,"[1, 6, 4, 17, 16, 19]",75,1983,"[9, 26, 1]","[12, 57]",1303,693,[12],4.1,1999,134,Canada,True,True,56,60,82,4952
45,6411,6.1,676,879,62,174,16,86,380,160,140,0.46,"[9, 12, 4, 16, 13]",82,1999,"[78, 7, 32]","[31, 92, 86]",1897,33,[16],5.5,2020,166,Italy,False,True,64,21,80,7972
877,1688,1.9,86,108,49,123,15,245,327,495,149,0.63,"[19, 7, 1, 13, 6, 11]",169,1999,"[22, 54, 8]","[72, 24, 37, 99]",1511,3,[4],6.6,2014,150,Japan,False,True,73,88,43,6661
273,8509,4.4,31,868,75,30,31,70,106,16,9,0.33,"[3, 13, 8, 9]",62,1998,"[53, 28]",[82],1205,25,"[15, 19]",9.2,1999,167,Spain,False,True,52,81,52,2976
381,7183,3.9,680,459,286,83,63,202,539,452,406,0.62,"[13, 7, 12, 9, 6]",77,1995,"[61, 76, 83]",[69],2490,605,"[7, 13, 6]",9.7,2014,78,USA,False,True,83,97,85,7469
732,5823,1.3,97,1339,195,58,32,136,647,52,13,0.31,"[16, 10, 4, 7]",180,1981,"[34, 41, 50, 86]","[35, 94]",2472,37,[16],2.9,1984,105,Spain,True,True,18,20,31,5588
643,9757,5.9,584,572,291,36,20,132,359,150,124,0.5,"[3, 15, 10, 9, 2, 19]",122,1999,"[98, 26]","[29, 36]",1684,141,"[13, 4, 16]",6.6,2021,96,South Korea,True,True,56,68,95,4256
274,6409,6.4,50,534,186,97,84,70,692,274,57,0.45,"[15, 18, 9, 13, 4, 7]",157,2004,"[85, 84, 17]","[47, 88]",1994,1,[7],7.1,1992,176,Germany,True,True,50,5,38,3200
213,5834,4.5,646,1931,398,113,84,27,598,250,198,0.43,"[13, 18, 5]",101,1981,"[26, 57, 52, 12]","[65, 62]",3599,581,"[12, 10]",3.7,2007,176,Japan,True,False,37,24,4,6773
287,4524,6.0,373,1248,411,186,89,243,605,284,203,0.51,"[18, 9, 15, 11]",109,2012,"[73, 9, 69]","[4, 41, 60]",3269,118,"[19, 8, 15]",4.8,1992,145,USA,False,True,54,41,42,9621
232,1451,6.1,70,786,48,101,36,35,748,240,43,0.35,"[5, 2, 7, 1, 11, 8]",138,1992,[77],"[31, 85, 93]",2037,38,[19],6.3,1987,171,Spain,True,True,36,21,7,9245
735,8601,4.0,1093,113,334,17,84,142,558,49,26,0.51,"[3, 12, 14, 9, 17]",123,1983,"[98, 50, 30, 22]","[15, 51, 49]",1323,984,"[13, 18, 5]",7.9,2012,140,USA,True,False,90,86,75,5908
472,6511,5.1,708,309,61,32,21,74,683,0,0,0.26,"[1, 10, 13, 5, 9]",105,1984,[16],"[13, 98]",1180,157,[6],2.5,1993,92,USA,False,True,26,74,87,5894
19,1425,5.4,602,702,36,183,78,155,502,265,230,0.53,"[9, 6, 19, 11, 14, 10]",64,2018,"[79, 77, 30, 25]","[60, 76]",2151,63,"[13, 15]",5.8,2020,139,India,True,False,24,1,76,2125
44,3748,4.5,564,701,19,26,100,232,272,230,6,0.4,"[6, 4, 14, 7, 16]",151,1989,[65],[2],1586,527,[16],3.7,2013,171,Japan,False,True,24,35,12,6435
983,6490,2.3,680,6,292,79,64,258,373,86,30,0.63,"[19, 17, 15, 9]",135,1981,"[51, 77, 20, 69]","[40, 30, 4]",1188,163,"[12, 7]",3.8,2004,118,Italy,False,False,74,72,83,6906
865,4031,4.3,209,892,48,15,18,204,480,26,16,0.27,"[10, 19, 2, 3, 15, 8]",82,2015,"[19, 21, 48]","[38, 17, 92]",1699,199,"[1, 2]",9.4,2004,92,Germany,False,True,70,97,24,3631
392,6664,5.6,734,1583,430,102,31,263,715,328,93,0.42,"[18, 5, 4, 6, 11, 17]",65,1993,"[38, 76, 15, 95]","[51, 98, 89]",3545,421,[8],8.8,2017,104,Canada,True,True,31,20,40,4858
288,4904,3.1,536,1512,444,141,0,86,601,368,350,0.5,"[8, 5, 2, 9, 1, 6]",111,1993,"[88, 54, 18]",[70],3502,93,"[19, 9]",5.0,1982,174,South Korea,True,True,34,26,69,6373
623,2869,7.7,953,1299,457,43,98,161,593,211,162,0.46,"[16, 5, 17]",83,1991,"[98, 77, 4, 93]","[52, 77, 46, 22]",3024,808,"[18, 3, 1]",7.9,2012,176,Australia,True,True,83,94,59,7652
576,5641,2.5,792,1932,315,95,52,115,751,346,177,0.39,"[16, 2, 13]",65,1987,"[48, 19, 88, 72]","[95, 77, 19]",3783,203,[18],6.9,2024,107,Australia,True,False,12,33,1,7455
999,4724,5.7,734,1308,72,68,79,209,624,47,29,0.31,"[19, 6, 2]",175,1986,"[63, 56, 30, 67]","[94, 85]",2436,624,[12],1.0,1999,62,Japan,False,False,73,19,29,4623
545,7513,4.5,789,1167,26,61,19,207,179,379,259,0.47,"[2, 9, 5, 7, 11, 16]",156,1991,"[9, 22, 53]","[65, 87, 31, 38]",2297,532,"[18, 11, 2]",1.7,2012,148,UK,True,True,24,90,52,7149
905,3525,3.9,1093,630,218,12,68,52,279,455,134,0.53,"[18, 3, 4, 13, 11, 6]",69,1988,"[81, 17, 2]",[3],1848,335,"[12, 10, 19]",2.5,1989,173,UK,True,True,21,35,92,5528
347,7368,1.8,842,1612,61,39,8,77,251,68,40,0.28,"[5, 2, 17, 14, 16, 10]",120,2021,[7],"[17, 3, 40, 85]",2156,485,[1],6.6,2020,125,Canada,False,True,59,25,18,3167
854,1675,5.4,1007,1945,434,61,16,44,324,491,162,0.44,"[3, 18, 16, 5, 17, 13]",155,1995,"[68, 100]","[81, 100, 83, 77]",3477,511,"[13, 2, 11]",2.6,2017,73,Japan,False,True,4,30,49,1289
515,5772,3.4,631,879,323,47,7,52,790,468,22,0.4,"[12, 5, 10]",155,2001,"[30, 31, 47]","[37, 62]",2588,7,"[13, 16]",3.5,1997,68,Spain,True,True,75,18,97,6109
652,4752,4.3,330,1636,374,80,61,216,578,298,130,0.42,"[14, 18, 1]",157,2007,[79],"[67, 60]",3373,104,"[7, 10]",1.9,2019,92,Italy,True,True,94,16,19,7568
116,8503,6.2,1056,798,106,193,36,185,374,434,131,0.53,"[13, 2, 9, 4, 10, 5]",118,1991,[35],[71],2257,735,[15],7.5,2006,102,India,True,True,55,98,14,7473
861,2374,5.3,506,1079,192,44,22,134,352,484,305,0.5,"[7, 15, 6, 1, 19, 12]",109,2006,"[21, 44, 91, 12]","[90, 15]",2612,40,"[19, 5, 3]",1.5,1982,127,France,True,True,8,41,13,4913
973,4594,4.5,407,960,257,161,79,52,496,158,87,0.48,"[8, 6, 9, 3, 12]",150,2016,"[1, 39, 58, 78]","[6, 33, 50]",2250,47,[8],1.9,1983,96,South Korea,True,False,46,1,54,5176
332,8442,2.3,113,1824,372,140,49,146,329,252,6,0.42,"[13, 19, 11, 7]",75,2009,[85],"[31, 16, 78, 77]",3118,22,"[19, 8, 12]",1.0,2000,171,Australia,True,True,52,74,86,3204
726,3175,6.0,82,1485,3,137,18,85,357,25,5,0.3,"[1, 14, 12, 13, 8]",119,2023,"[85, 70]","[8, 66, 33]",2115,53,"[18, 9]",5.1,1998,71,Japan,True,True,65,7,1,8104
976,5674,4.1,431,574,105,46,64,204,363,398,59,0.47,"[5, 10, 19, 6, 3]",158,1990,[31],"[13, 23, 93]",1813,420,[3],4.4,1997,75,France,False,False,51,21,57,3910
830,1167,5.6,64,406,296,171,43,175,388,375,97,0.61,"[19, 9, 10]",168,2001,[9],"[91, 94, 11]",1951,48,"[13, 3, 17]",6.3,1980,76,Germany,False,False,55,89,40,5030
67,2772,4.1,378,1575,304,106,68,198,57,245,51,0.46,"[7, 16, 11, 2, 10, 1]",64,1991,"[31, 6, 33]","[69, 30]",2604,364,[16],9.2,1986,93,Italy,False,False,31,17,3,4315
849,7956,7.8,306,1072,435,93,91,175,289,329,126,0.53,"[9, 16, 11, 10, 7, 3]",80,2002,"[26, 73, 49, 20]","[25, 50, 60, 45]",2610,247,"[12, 1]",5.3,2006,112,Australia,False,False,9,25,28,8042
795,1204,1.1,157,1739,449,63,50,242,328,413,80,0.44,"[11, 4, 18, 3, 13]",102,1998,"[61, 77]","[50, 88, 27]",3364,21,"[10, 14, 5]",5.1,2011,139,South Korea,False,True,95,27,57,7480
416,2963,2.8,696,1964,24,55,27,34,648,152,9,0.25,"[19, 12, 7, 4, 11]",105,2020,"[9, 37, 44, 77]",[46],2913,125,[12],1.1,2018,130,USA,False,False,53,43,79,5172
113,8977,2.9,304,1411,374,162,10,59,259,58,35,0.44,"[18, 11, 19]",78,2020,"[97, 23, 65, 32]","[26, 55]",2368,241,[12],3.2,1981,115,UK,True,True,8,18,33,7360
404,2105,4.7,952,1766,105,129,83,274,238,427,220,0.45,"[8, 15, 4]",119,1997,"[18, 47, 75]","[91, 13, 9]",3242,778,"[11, 1]",7.8,1985,71,Canada,False,False,62,1,35,3503
708,5954,6.1,995,1587,495,199,18,121,105,83,10,0.49,"[11, 9, 4, 18, 19]",126,2004,"[38, 32, 80]","[51, 1, 85, 34]",2618,688,"[12, 10]",2.0,2012,67,Spain,True,False,64,31,51,9014
726,7501,5.2,130,1637,455,7,63,295,150,447,350,0.52,"[18, 7, 9, 6, 5]",100,2011,"[54, 99, 28]",[74],3404,64,"[3, 4]",2.2,1981,129,Spain,False,False,77,23,98,6084
156,3441,4.5,1074,1521,325,181,41,142,266,443,117,0.49,"[14, 17, 2]",90,1990,"[61, 25, 9, 88]","[5, 29, 9]",3036,228,"[14, 19]",8.3,2011,95,Germany,False,True,5,46,56,490
257,8467,4.8,575,1053,291,66,40,120,450,267,34,0.42,"[3, 14, 10, 18, 1, 7]",117,2011,"[74, 91]",[42],2321,461,"[10, 13, 3]",2.8,1981,71,UK,False,True,29,9,87,6238
110,3885,7.5,376,1130,123,5,33,3,644,472,193,0.39,"[16, 10, 5, 12, 13, 1]",67,1987,"[8, 37]",[29],2603,204,"[12, 18]",3.5,1987,179,Australia,True,True,50,75,35,5867
336,3232,2.0,570,1361,435,171,78,146,455,1,1,0.44,"[16, 8, 7]",134,2017,"[28, 59, 99, 40]","[35, 65, 74]",2648,516,[7],1.1,2007,106,India,False,True,34,59,38,8830
894,3637,5.6,9,172,172,172,91,70,148,491,363,0.84,"[4, 6, 17, 5, 8, 15]",76,2014,"[52, 53, 98, 31]","[28, 64, 46]",1679,4,"[6, 7, 4]",4.5,2019,166,Spain,True,True,7,36,91,3276
