user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count_x,target_score,last_interaction,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_y,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
83,1813,1,False,False,False,0,2,3,0.2078,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",3,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
480,63,7,False,False,False,1,2,10,0.7575,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Action', 'Adventure']",8.5,2011,112,France,False,False,98,97.0,99.0,2
20,1140,3,False,False,False,3,1,7,0.6471,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,"['Action', 'Comedy']",8.8,1966,178,Italy,False,False,15,95.0,,3
209,190,3,True,True,False,0,1,6,0.5161,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",6,0,['Music'],8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
38,350,6,True,True,False,0,2,10,0.7267,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Western', 'History']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
248,799,4,True,True,False,1,2,9,0.5047,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,['Adventure'],9.0,1957,96,USA,False,False,90,91.0,,3
18,440,4,True,True,True,1,2,9,0.7298,2026-07-16 10:22:59.544167+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,"['Adventure', 'Animation']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
350,102,6,False,False,False,1,2,9,0.9418,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['Western', 'Family', 'History']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
162,1927,7,True,True,False,4,1,14,0.9128,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",14,0,"['History', 'Family', 'Western']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
252,1148,0,False,False,False,0,3,3,0.2155,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",3,0,['Drama'],9.3,1994,142,USA,False,False,1,2.0,3.0,2
248,1901,0,False,False,False,0,2,2,0.1694,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",2,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
124,250,2,False,False,False,0,0,2,0.2537,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",2,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
281,1591,6,True,True,False,3,1,12,0.9197,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",12,0,"['Western', 'Family', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
371,1009,3,False,False,False,0,2,5,0.4409,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,['Adventure'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
263,305,5,True,True,False,1,1,9,0.7342,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['Western', 'History']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
376,133,3,True,True,False,0,2,7,0.4565,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,['Music'],9.0,1957,96,USA,False,False,90,91.0,,3
398,1256,5,True,True,False,1,1,9,0.7459,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,"['Music', 'Adventure']",8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
245,1701,4,True,True,False,3,1,10,0.6923,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Family', 'History']",8.7,1975,133,USA,False,False,31,32.0,,3
448,380,2,False,True,False,0,0,3,0.4105,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",3,0,['Animation'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
109,1322,4,True,True,False,2,2,10,0.5394,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Adventure', 'Western']",8.8,1966,178,Italy,False,False,15,95.0,,3
262,1267,4,False,False,False,2,1,7,0.6466,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,"['Action', 'Adventure']",8.8,1966,178,Italy,False,False,15,95.0,,3
403,136,6,True,True,False,3,2,13,0.9129,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",13,0,"['Action', 'Adventure', 'Comedy']",8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
349,1479,5,True,True,False,3,3,13,0.6748,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",13,0,"['History', 'Family']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
447,1304,3,True,True,False,0,0,5,0.6113,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",5,0,"['History', 'Family']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
16,192,2,False,False,False,2,1,5,0.2538,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",5,0,"['Action', 'Adventure', 'Fantasy']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
56,730,1,False,True,False,0,2,4,0.2099,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,"['Action', 'Adventure', 'Fantasy']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
411,484,5,True,True,False,1,3,11,0.7564,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Action', 'Adventure']",9.3,1994,142,USA,False,False,1,2.0,3.0,2
404,9,3,False,False,False,3,1,7,0.507,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,"['Action', 'Adventure', 'Science Fiction']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
111,1971,6,True,True,False,2,1,11,0.911,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",11,0,"['Family', 'Western', 'History']",8.5,1968,165,Italy,False,False,15,110.0,111.0,1
51,1410,2,False,False,False,0,2,4,0.2824,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",4,0,"['Crime', 'Drama']",9.0,1957,96,USA,False,False,90,91.0,,3
137,136,7,True,True,False,2,2,13,0.8088,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",13,0,"['Adventure', 'Music']",9.0,1957,96,USA,False,False,90,91.0,,3
355,8,3,True,True,True,1,0,6,0.4258,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,"['Drama', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
195,451,6,True,True,True,0,2,10,0.7343,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",10,0,"['Adventure', 'Animation']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
329,1103,5,True,True,False,2,3,12,0.7383,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",12,0,"['Action', 'Comedy']",9.3,1994,142,USA,False,False,1,2.0,3.0,2
232,882,1,True,True,False,1,1,5,0.3862,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,['Adventure'],8.7,1980,124,USA,False,False,22,23.0,24.0,1
21,801,1,True,True,False,0,2,5,0.4073,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",5,0,"['Drama', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
152,1798,2,True,True,False,1,3,8,0.6099,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",8,0,"['Adventure', 'Music']",8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
234,359,8,False,False,False,0,2,10,0.9557,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['History', 'Family', 'Western']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
486,654,7,True,True,False,3,4,16,0.9585,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",16,0,"['Adventure', 'Animation', 'Music']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
347,487,4,True,True,False,3,0,9,0.7014,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",9,0,"['Music', 'Animation']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
121,131,2,True,True,False,1,2,7,0.3984,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,['Action'],8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
237,1313,5,True,True,False,2,2,11,0.6882,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",11,0,"['Western', 'History']",8.5,1968,165,Italy,False,False,15,110.0,111.0,1
69,426,6,False,False,False,1,0,7,0.8732,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,"['Western', 'Family', 'History']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
440,1176,4,False,False,False,3,3,10,0.7035,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",10,0,"['Music', 'Adventure']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
389,925,1,True,True,False,2,0,5,0.3859,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",5,0,['Adventure'],9.0,1957,96,USA,False,False,90,91.0,,3
236,301,0,False,True,False,0,0,1,0.2141,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",1,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
483,1043,7,True,True,False,0,3,12,0.9684,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",12,0,"['Action', 'Comedy', 'Adventure']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
134,1060,2,True,True,False,0,1,5,0.4387,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",5,0,"['Adventure', 'Western']",8.8,1966,178,Italy,False,False,15,95.0,,3
87,1298,4,True,True,False,1,3,10,0.5073,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",10,0,['Adventure'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
114,1527,6,True,True,False,1,1,10,0.9146,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['History', 'Family', 'Western']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
92,107,4,True,True,False,0,0,6,0.5205,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,['History'],8.5,1979,117,USA,False,False,37,88.0,,1
407,759,7,True,True,False,1,3,13,0.9755,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",13,0,"['History', 'Family', 'Western']",8.5,1979,117,USA,False,False,37,88.0,,1
357,1443,1,False,False,False,0,1,2,0.1958,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",2,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
176,737,2,True,True,False,1,0,5,0.4886,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",5,0,['Adventure'],9.0,1974,202,USA,False,False,4,5.0,6.0,4
245,1820,5,True,True,False,2,2,11,0.728,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Comedy', 'Adventure']",8.8,1966,178,Italy,False,False,15,95.0,,3
306,1145,3,True,True,False,0,1,6,0.6978,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",6,0,"['Adventure', 'Animation']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
58,511,3,True,True,False,0,2,7,0.4899,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,['Adventure'],8.8,2010,148,USA,False,False,7,7.0,8.0,3
3,1594,1,False,False,False,0,0,1,0.2282,2026-07-19 13:44:29.320118+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",1,0,"['Horror', 'Science Fiction']",8.5,1979,117,USA,False,False,37,88.0,,1
307,646,3,False,False,False,2,2,7,0.6397,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,"['History', 'Family']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
108,252,6,False,True,False,2,3,12,0.9135,2026-07-19 13:44:12.525501+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",12,0,"['Western', 'Family', 'History']",8.5,2012,165,USA,False,False,14,14.0,96.0,6
401,772,7,True,True,False,3,1,13,0.9936,2026-07-19 13:46:03.673328+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",13,0,"['Action', 'Comedy', 'Adventure']",8.8,2002,179,New Zealand,False,False,9,10.0,11.0,1
15,961,2,True,True,False,0,0,4,0.4394,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",4,0,['Action'],9.3,1994,142,USA,False,False,1,2.0,3.0,2
397,1386,5,True,True,False,1,2,10,0.7086,2026-07-19 13:46:00.875476+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",10,0,"['Adventure', 'Action']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
255,798,5,True,True,False,2,1,10,0.7186,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Family', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
405,615,1,False,False,False,1,2,4,0.215,2026-07-19 13:44:09.115316+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,"['Crime', 'Drama']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
318,1979,6,False,False,False,4,1,11,0.931,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",11,0,"['Comedy', 'Adventure', 'Action']",8.8,1966,178,Italy,False,False,15,95.0,,3
303,1895,6,True,True,False,4,1,13,0.8793,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",13,0,"['Action', 'Comedy', 'Adventure']",9.3,1994,142,USA,False,False,1,2.0,3.0,2
156,1701,4,True,True,False,2,1,9,0.4865,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['Drama', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
130,432,7,True,True,True,1,1,11,0.99,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",11,0,"['History', 'Western', 'Family']",9.0,1993,195,USA,False,False,12,,13.0,3
465,1917,6,True,True,False,3,3,14,0.8989,2026-07-19 13:45:53.587264+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",14,0,"['Action', 'Comedy', 'Adventure']",9.3,1994,142,USA,False,False,1,2.0,3.0,2
82,1779,2,True,True,False,0,2,6,0.617,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,"['Western', 'History']",8.5,1968,165,Italy,False,False,15,110.0,111.0,1
181,399,2,True,True,False,1,1,6,0.5791,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",6,0,"['Western', 'History']",9.0,1993,195,USA,False,False,12,,13.0,3
123,453,3,True,True,False,2,2,9,0.6997,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,"['Family', 'History']",8.5,1968,165,Italy,False,False,15,110.0,111.0,1
224,225,0,False,False,False,0,4,4,0.2061,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",4,0,['Drama'],8.7,1975,133,USA,False,False,31,32.0,,3
16,821,4,True,True,False,1,1,8,0.6359,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",8,0,"['Music', 'Adventure']",9.0,1974,202,USA,False,False,4,5.0,6.0,4
487,457,4,True,True,False,0,0,6,0.7025,2026-07-19 13:46:05.271927+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",6,0,"['Adventure', 'Action']",8.8,1966,178,Italy,False,False,15,95.0,,3
172,1585,3,True,True,False,1,3,9,0.4239,2026-07-19 13:44:10.706306+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",9,0,['Western'],8.5,1968,165,Italy,False,False,15,110.0,111.0,1
304,1580,6,True,True,False,2,0,10,0.7173,2026-07-19 13:44:15.980568+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Family', 'Western']",9.0,1993,195,USA,False,False,12,,13.0,3
87,990,5,True,True,False,1,2,10,0.555,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,['History'],9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
135,131,6,True,True,False,0,2,10,0.76,2026-07-19 13:44:18.634975+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",10,0,"['Western', 'History']",9.0,2003,201,New Zealand,False,False,9,10.0,11.0,2
252,1229,3,True,True,False,1,2,8,0.6751,2026-07-16 10:23:13.695771+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",8,0,"['Adventure', 'Animation']",9.0,1957,96,USA,False,False,90,91.0,,3
3,608,3,True,True,False,3,0,8,0.6879,2026-07-16 10:23:09.555014+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",8,0,"['Music', 'Animation']",8.8,2010,148,USA,False,False,7,7.0,8.0,3
47,1398,4,True,True,False,2,0,8,0.7293,2026-07-19 13:46:02.178915+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",8,0,"['Action', 'Adventure', 'Fantasy']",8.7,1980,124,USA,False,False,22,23.0,24.0,1
231,1563,4,False,False,True,0,3,7,0.5071,2026-07-19 13:45:12.743805+00:00,0,8,3,3,1,0,2,0.6176470588235294,"['Family', 'History', 'Western']",190.75,1995.5,"[9, 4, 12, 14]","[10, 5, 14]",7,0,['History'],8.7,1975,133,USA,False,False,31,32.0,,3
363,802,3,True,True,False,1,1,7,0.5014,2026-07-19 13:46:18.730525+00:00,0,6,1,1,0,0,2,0.39,"['Action', 'Adventure', 'Comedy']",160.0,1980.0,"[1, 15]","[2, 95]",7,0,"['Comedy', 'Drama']",8.5,2011,112,France,False,False,98,97.0,99.0,2
223,229,4,False,False,False,1,2,7,0.4723,2026-07-16 10:23:24.312005+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,['Music'],8.9,2001,178,New Zealand,False,False,9,10.0,11.0,3
316,1523,2,True,True,False,1,2,7,0.4439,2026-07-16 10:23:06.403700+00:00,3,5,3,2,1,0,0,0.7454545454545454,"['Adventure', 'Animation', 'Music']",156.0,1985.5,"[9, 90, 4, 7]","[10, 91, 5, 7]",7,0,['Animation'],9.0,1974,202,USA,False,False,4,5.0,6.0,4
